Time stamp,Reward,Error,Kp,Tn,Tv,setpoint,learning_rate,num_policy,num_reward,Status
1033,-17.731315976213324,-15.462040298414259,0.7227900624275208,0.5339170098304749,0.0,40.0,0.001,1.0,0.0,ok
1034,-15.462040298414259,-13.204169943621537,0.7227900624275208,0.5339170098304749,0.0,40.0,0.001,1.0,0.0,ok
1035,-13.204169943621537,-10.95804375784678,0.7227900624275208,0.5339170098304749,0.0,40.0,0.001,1.0,0.0,ok
1036,-10.95804375784678,-8.723970195504911,0.7227900624275208,0.5339170098304749,0.0,40.0,0.001,1.0,0.0,ok
1037,-8.723970195504911,-6.502229346300176,0.7227900624275208,0.5339170098304749,0.0,40.0,0.001,1.0,0.0,ok
1038,-6.502229346300176,-4.2930748309343585,0.7227900624275208,0.5339170098304749,0.0,40.0,0.001,1.0,0.0,ok
1039,-4.2930748309343585,-2.0967355740963427,0.7227900624275208,0.5339170098304749,0.0,40.0,0.001,1.0,0.0,ok
1040,-2.0967355740963427,0.08658253735362109,0.7227900624275208,0.5339170098304749,0.0,40.0,0.001,1.0,0.0,ok
1041,-0.08658253735362109,2.2566951036010607,0.7227900624275208,0.5339170098304749,0.0,40.0,0.001,1.0,0.0,ok
1042,-2.2566951036010607,4.4134377615696465,0.7227900624275208,0.5339170098304749,0.0,40.0,0.001,1.0,0.0,ok
1043,-4.4134377615696465,6.556664828608909,0.7227900624275208,0.5339170098304749,0.0,40.0,0.001,1.0,0.0,ok
1044,-6.556664828608909,8.686248034114822,0.7227900624275208,0.5339170098304749,0.0,40.0,0.001,1.0,0.0,ok
1045,-8.686248034114822,10.802075333411917,0.7227900624275208,0.5339170098304749,0.0,40.0,0.001,1.0,0.0,ok
1046,-10.802075333411917,12.90404979859089,0.7227900624275208,0.5339170098304749,0.0,40.0,0.001,1.0,0.0,ok
1047,-12.90404979859089,14.992088581337939,0.7227900624275208,0.5339170098304749,0.0,40.0,0.001,1.0,0.0,ok
1048,-14.992088581337939,17.066121943111625,0.7227900624275208,0.5339170098304749,0.0,40.0,0.001,1.0,0.0,ok
1049,-17.066121943111625,19.12609234832287,0.7227900624275208,0.5339170098304749,0.0,40.0,0.001,1.0,0.0,ok
1050,-19.12609234832287,21.17195361645331,0.7227900624275208,0.5339170098304749,0.0,40.0,0.001,1.0,0.0,ok
1051,-21.17195361645331,23.203670129309536,0.7227900624275208,0.5339170098304749,0.0,40.0,0.001,1.0,0.0,ok
1052,-23.203670129309536,25.221216089855794,0.7227900624275208,0.5339170098304749,0.0,40.0,0.001,1.0,0.0,ok
1053,-25.221216089855794,27.224574829296905,0.7227900624275208,0.5339170098304749,0.0,40.0,0.001,1.0,0.0,ok
1054,-27.224574829296905,29.213738159297716,0.7227900624275208,0.5339170098304749,0.0,40.0,0.001,1.0,0.0,ok
1055,-29.213738159297716,31.188705766426438,0.7227900624275208,0.5339170098304749,0.0,40.0,0.001,1.0,0.0,ok
1056,-31.188705766426438,33.14948464609643,0.7227900624275208,0.5339170098304749,0.0,40.0,0.001,1.0,0.0,ok
1057,-33.14948464609643,35.09608857345717,0.7227900624275208,0.5339170098304749,0.0,40.0,0.001,1.0,0.0,ok
1058,-35.09608857345717,37.028537608849135,0.7227900624275208,0.5339170098304749,0.0,40.0,0.001,1.0,0.0,ok
1059,-37.028537608849135,38.946857635591336,0.7227900624275208,0.5339170098304749,0.0,40.0,0.001,1.0,0.0,ok
1060,-38.946857635591336,40.85107992801395,0.7227900624275208,0.5339170098304749,0.0,40.0,0.001,1.0,0.0,ok
1061,-40.85107992801395,42.74124074778301,0.7227900624275208,0.5339170098304749,0.0,40.0,0.001,1.0,0.0,ok
1062,-42.74124074778301,44.61738096669023,0.7227900624275208,0.5339170098304749,0.0,40.0,0.001,1.0,0.0,ok
1063,-44.61738096669023,46.479545714198565,0.7227900624275208,0.5339170098304749,0.0,40.0,0.001,1.0,0.0,ok
1064,-46.479545714198565,48.3277840481446,0.7227900624275208,0.5339170098304749,0.0,40.0,0.001,1.0,0.0,ok
1065,-48.3277840481446,50.16214864710152,0.7227900624275208,0.5339170098304749,0.0,40.0,0.001,1.0,0.0,ok
1066,-50.16214864710152,51.982695523003386,0.7227900624275208,0.5339170098304749,0.0,40.0,0.001,1.0,0.0,ok
1067,-51.982695523003386,53.78948375272125,0.7227900624275208,0.5339170098304749,0.0,40.0,0.001,1.0,0.0,ok
1068,-53.78948375272125,55.58257522736626,0.7227900624275208,0.5339170098304749,0.0,40.0,0.001,1.0,0.0,ok
1069,-55.58257522736626,57.362034418173806,0.7227900624275208,0.5339170098304749,0.0,40.0,0.001,1.0,0.0,ok
1070,-57.362034418173806,59.1279281578967,0.7227900624275208,0.5339170098304749,0.0,40.0,0.001,1.0,0.0,ok
1071,-59.1279281578967,60.880325436704446,0.7227900624275208,0.5339170098304749,0.0,40.0,0.001,1.0,0.0,ok
1072,-60.880325436704446,62.61929721165036,0.7227900624275208,0.5339170098304749,0.0,40.0,0.001,1.0,0.0,ok
1073,-62.61929721165036,64.3449162288288,0.7227900624275208,0.5339170098304749,0.0,40.0,0.001,1.0,0.0,ok
1074,-64.3449162288288,66.05725685740121,0.7227900624275208,0.5339170098304749,0.0,40.0,0.001,1.0,0.0,ok
1075,-66.05725685740121,67.75639493472313,0.7227900624275208,0.5339170098304749,0.0,40.0,0.001,1.0,0.0,ok
1076,-67.75639493472313,69.442407621853,0.7227900624275208,0.5339170098304749,0.0,40.0,0.001,1.0,0.0,ok
1077,-69.442407621853,71.11537326877084,0.7227900624275208,0.5339170098304749,0.0,40.0,0.001,1.0,0.0,ok
1078,-71.11537326877084,72.77537128867766,0.7227900624275208,0.5339170098304749,0.0,40.0,0.001,1.0,0.0,ok
1079,-72.77537128867766,74.42248204078732,0.7227900624275208,0.5339170098304749,0.0,40.0,0.001,1.0,0.0,ok
1080,-74.42248204078732,76.05678672106009,0.7227900624275208,0.5339170098304749,0.0,40.0,0.001,1.0,0.0,ok
1081,-76.05678672106009,77.67836726036344,0.7227900624275208,0.5339170098304749,0.0,40.0,0.001,1.0,0.0,ok
1082,-77.67836726036344,79.28730622957772,0.7227900624275208,0.5339170098304749,0.0,40.0,0.001,1.0,0.0,ok
1083,-79.28730622957772,80.8836867511967,0.7227900624275208,0.5339170098304749,0.0,40.0,0.001,1.0,0.0,ok
1084,-80.8836867511967,82.46759241700096,0.7227900624275208,0.5339170098304749,0.0,40.0,0.001,1.0,0.0,ok
1085,-82.46759241700096,84.03910721140954,0.7227900624275208,0.5339170098304749,0.0,40.0,0.001,1.0,0.0,ok
1086,-84.03910721140954,85.59831544014186,0.7227900624275208,0.5339170098304749,0.0,40.0,0.001,1.0,0.0,ok
1087,-85.59831544014186,87.14530166384336,0.7227900624275208,0.5339170098304749,0.0,40.0,0.001,1.0,0.0,ok
1088,-87.14530166384336,88.68015063635308,0.7227900624275208,0.5339170098304749,0.0,40.0,0.001,1.0,0.0,ok
1089,-88.68015063635308,90.20294724731076,0.7227900624275208,0.5339170098304749,0.0,40.0,0.001,1.0,0.0,ok
1090,-90.20294724731076,91.71377646882081,0.7227900624275208,0.5339170098304749,0.0,40.0,0.001,1.0,0.0,ok
1091,-91.71377646882081,93.21272330590881,0.7227900624275208,0.5339170098304749,0.0,40.0,0.001,1.0,0.0,ok
1092,-93.21272330590881,94.69987275052353,0.7227900624275208,0.5339170098304749,0.0,40.0,0.001,1.0,0.0,ok
1093,-94.69987275052353,96.17530973885295,0.7227900624275208,0.5339170098304749,0.0,40.0,0.001,1.0,0.0,ok
1094,-96.17530973885295,97.63911911173791,0.7227900624275208,0.5339170098304749,0.0,40.0,0.001,1.0,0.0,ok
1095,-97.63911911173791,99.09138557798113,0.7227900624275208,0.5339170098304749,0.0,40.0,0.001,1.0,0.0,ok
1096,-99.09138557798113,100.53219368036193,0.7227900624275208,0.5339170098304749,0.0,40.0,0.001,1.0,0.0,ok
1097,-100.53219368036193,101.96162776418004,0.7227900624275208,0.5339170098304749,0.0,40.0,0.001,1.0,0.0,ok
1098,-101.96162776418004,103.3797719481623,0.7227900624275208,0.5339170098304749,0.0,40.0,0.001,1.0,0.0,ok
1099,-103.3797719481623,104.78671009757765,0.7227900624275208,0.5339170098304749,0.0,40.0,0.001,1.0,0.0,ok
1100,-104.78671009757765,106.18252579941533,0.7227900624275208,0.5339170098304749,0.0,40.0,0.001,1.0,0.0,ok
1101,-106.18252579941533,107.56730233949037,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1102,-107.56730233949037,108.94112268135008,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1103,-108.94112268135008,110.30661396243133,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1104,-110.30661396243133,111.6661561930413,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1105,-111.6661561930413,113.01947930114065,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1106,-113.01947930114065,114.36633582545231,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1107,-114.36633582545231,115.7064994167246,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1108,-115.7064994167246,117.03976343591972,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1109,-117.03976343591972,118.36593964307838,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1110,-118.36593964307838,119.68485697101332,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1111,-119.68485697101332,120.99636037836206,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1112,-120.99636037836206,122.3003097768814,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1113,-122.3003097768814,123.59657902819646,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1114,-123.59657902819646,124.88505500552485,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1115,-124.88505500552485,126.16563671618599,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1116,-126.16563671618599,127.43823448097535,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1117,-127.43823448097535,128.70276916673635,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1118,-128.70276916673635,129.95917146869834,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1119,-129.95917146869834,131.2073812393714,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1120,-131.2073812393714,132.4473468609943,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1121,-132.4473468609943,133.67902465872626,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1122,-133.67902465872626,134.90237835195504,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1123,-134.90237835195504,136.11737854126065,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1124,-136.11737854126065,137.32400222873616,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1125,-137.32400222873616,138.5222323695121,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1126,-138.5222323695121,139.7120574524714,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1127,-139.7120574524714,140.8934711082719,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1128,-140.8934711082719,142.0664717429126,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1129,-142.0664717429126,143.23106219519707,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1130,-143.23106219519707,144.38724941654974,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1131,-144.38724941654974,145.53504417174378,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1132,-145.53504417174378,146.6744607591892,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1133,-146.6744607591892,147.8055167495196,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1134,-147.8055167495196,148.92823274129472,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1135,-148.92823274129472,150.042632132715,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1136,-150.042632132715,151.14874090831265,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1137,-151.14874090831265,152.2465874396529,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1138,-152.2465874396529,153.33620229913987,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1139,-153.33620229913987,154.4176180860803,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1140,-154.4176180860803,155.49086926421333,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1141,-155.49086926421333,156.5559920099654,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1142,-156.5559920099654,157.61302407073669,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1143,-157.61302407073669,158.66200463257027,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1144,-158.66200463257027,159.70297419659835,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1145,-159.70297419659835,160.7359744636968,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1146,-160.7359744636968,161.76104822681748,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1147,-161.76104822681748,162.77823927050156,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1148,-162.77823927050156,163.787592277109,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1149,-163.787592277109,164.78915273932964,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1150,-164.78915273932964,165.78296687856863,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1151,-165.78296687856863,166.76908156882652,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1152,-166.76908156882652,167.74754426571707,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1153,-167.74754426571707,168.71840294029056,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1154,-168.71840294029056,169.68170601735065,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1155,-169.68170601735065,170.63750231797354,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1156,-170.63750231797354,171.58584100595664,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1157,-171.58584100595664,172.5267715379418,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1158,-172.5267715379418,173.46034361697446,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1159,-173.46034361697446,174.38660714927528,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1160,-174.38660714927528,175.3056122040164,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1161,-175.3056122040164,176.2174089759049,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1162,-176.2174089759049,177.12204775039376,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1163,-177.12204775039376,178.01957887134623,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1164,-178.01957887134623,178.91005271099598,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1165,-178.91005271099598,179.7935196420525,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1166,-179.7935196420525,180.67003001181178,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1167,-180.67003001181178,181.53963411814144,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1168,-181.53963411814144,182.40238218721836,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1169,-182.40238218721836,183.2583243529032,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1170,-183.2583243529032,184.10751063764593,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1171,-184.10751063764593,184.94999093482102,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1172,-184.94999093482102,185.78581499239922,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1173,-185.78581499239922,186.61503239786796,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1174,-186.61503239786796,187.43769256431818,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1175,-187.43769256431818,188.25384471762163,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1176,-188.25384471762163,189.06353788462542,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1177,-189.06353788462542,189.86682088229827,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1178,-189.86682088229827,190.66374230776447,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1179,-190.66374230776447,191.45435052916747,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1180,-191.45435052916747,192.23869367730757,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1181,-192.23869367730757,193.01681963800343,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1182,-193.01681963800343,193.7887760451277,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1183,-193.7887760451277,194.55461027427324,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1184,-194.55461027427324,195.31436943700712,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1185,-195.31436943700712,196.06810037567345,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1186,-196.06810037567345,196.81584965870783,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1187,-196.81584965870783,197.5576635764295,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1188,-197.5576635764295,198.29358813727882,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1189,-198.29358813727882,199.02366906446971,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1190,-199.02366906446971,199.74795179302924,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1191,-199.74795179302924,200.4664814671985,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1192,-200.4664814671985,201.17930293816872,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1193,-201.17930293816872,201.88646076213146,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1194,-201.88646076213146,202.58799919861988,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1195,-202.58799919861988,203.28396220912137,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1196,-203.28396220912137,203.97439345594384,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1197,-203.97439345594384,204.65933630131596,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1198,-204.65933630131596,205.33883380670682,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1199,-205.33883380670682,206.01292873234866,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1200,-206.01292873234866,206.6816635369487,0.1,0.0,2.048440933227539,40.0,0.001,1.0,0.0,ok
1201,-206.6816635369487,207.3450803775759,0.1,0.0,0.7617063522338867,40.0,0.001,1.0,0.0,ok
1202,-207.3450803775759,208.0032211097115,0.1,0.0,0.7617063522338867,40.0,0.001,1.0,0.0,ok
1203,-208.0032211097115,208.65612728745032,0.1,0.0,0.7617063522338867,40.0,0.001,1.0,0.0,ok
1204,-208.65612728745032,209.30384016384204,0.1,0.0,0.7617063522338867,40.0,0.001,1.0,0.0,ok
1205,-209.30384016384204,209.94640069136295,0.1,0.0,0.7617063522338867,40.0,0.001,1.0,0.0,ok
1206,-209.94640069136295,210.58384952250753,0.1,0.0,0.7617063522338867,40.0,0.001,1.0,0.0,ok
1207,-210.58384952250753,211.21622701049205,0.1,0.0,0.7617063522338867,40.0,0.001,1.0,0.0,ok
1208,-211.21622701049205,211.8435732100607,0.1,0.0,0.7617063522338867,40.0,0.001,1.0,0.0,ok
1209,-211.8435732100607,212.46592787838705,0.1,0.0,0.7617063522338867,40.0,0.001,1.0,0.0,ok
1210,-212.46592787838705,213.08333047606396,0.1,0.0,0.7617063522338867,40.0,0.001,1.0,0.0,ok
1211,-213.08333047606396,213.69582016817373,0.1,0.0,0.7617063522338867,40.0,0.001,1.0,0.0,ok
1212,-213.69582016817373,214.3034358254332,0.1,0.0,0.7617063522338867,40.0,0.001,1.0,0.0,ok
1213,-214.3034358254332,214.90621602540847,0.1,0.0,0.7617063522338867,40.0,0.001,1.0,0.0,ok
1214,-214.90621602540847,215.5041990537913,0.1,0.0,0.7617063522338867,40.0,0.001,1.0,0.0,ok
1215,-215.5041990537913,216.09742290573465,0.1,0.0,0.7617063522338867,40.0,0.001,1.0,0.0,ok
1216,-216.09742290573465,216.68592528724085,0.1,0.0,0.7617063522338867,40.0,0.001,1.0,0.0,ok
1217,-216.68592528724085,217.26974361659853,0.1,0.0,0.7617063522338867,40.0,0.001,1.0,0.0,ok
1218,-217.26974361659853,217.84891502586387,0.1,0.0,0.7617063522338867,40.0,0.001,1.0,0.0,ok
1219,-217.84891502586387,218.42347636238233,0.1,0.0,0.7617063522338867,40.0,0.001,1.0,0.0,ok
1220,-218.42347636238233,218.99346419034677,0.1,0.0,0.7617063522338867,40.0,0.001,1.0,0.0,ok
1221,-218.99346419034677,219.55891479238926,0.1,0.0,0.7617063522338867,40.0,0.001,1.0,0.0,ok
1222,-219.55891479238926,220.11986417120298,0.1,0.0,0.7617063522338867,40.0,0.001,1.0,0.0,ok
1223,-220.11986417120298,220.67634805119076,0.1,0.0,0.7617063522338867,40.0,0.001,1.0,0.0,ok
1224,-220.67634805119076,221.22840188013834,0.1,0.0,0.7617063522338867,40.0,0.001,1.0,0.0,ok
1225,-221.22840188013834,221.7760608309091,0.1,0.0,0.7617063522338867,40.0,0.001,1.0,0.0,ok
1226,-221.7760608309091,222.31935980315816,0.1,0.0,0.7617063522338867,40.0,0.001,1.0,0.0,ok
1227,-222.31935980315816,222.85833342506328,0.1,0.0,0.7617063522338867,40.0,0.001,1.0,0.0,ok
1228,-222.85833342506328,223.3930160550708,0.1,0.0,0.7617063522338867,40.0,0.001,1.0,0.0,ok
1229,-223.3930160550708,223.92344178365474,0.1,0.0,0.7617063522338867,40.0,0.001,1.0,0.0,ok
1230,-223.92344178365474,224.44964443508633,0.1,0.0,0.7617063522338867,40.0,0.001,1.0,0.0,ok
1231,-224.44964443508633,224.97165756921336,0.1,0.0,0.7617063522338867,40.0,0.001,1.0,0.0,ok
1232,-224.97165756921336,225.4895144832475,0.1,0.0,0.7617063522338867,40.0,0.001,1.0,0.0,ok
1233,-225.4895144832475,226.00324821355719,0.1,0.0,0.7617063522338867,40.0,0.001,1.0,0.0,ok
1234,-226.00324821355719,226.5128915374664,0.1,0.0,0.7617063522338867,40.0,0.001,1.0,0.0,ok
1235,-226.5128915374664,227.0184769750566,0.1,0.0,0.7617063522338867,40.0,0.001,1.0,0.0,ok
1236,-227.0184769750566,227.52003679097092,0.1,0.0,0.7617063522338867,40.0,0.001,1.0,0.0,ok
1237,-227.52003679097092,228.01760299622012,0.1,0.0,0.7617063522338867,40.0,0.001,1.0,0.0,ok
1238,-228.01760299622012,228.51120734998858,0.1,0.0,0.7617063522338867,40.0,0.001,1.0,0.0,ok
1239,-228.51120734998858,229.0008813614402,0.1,0.0,0.7617063522338867,40.0,0.001,1.0,0.0,ok
1240,-229.0008813614402,229.48665629152214,0.1,0.0,0.7617063522338867,40.0,0.001,1.0,0.0,ok
1241,-229.48665629152214,229.96856315476668,0.1,0.0,0.7617063522338867,40.0,0.001,1.0,0.0,ok
1242,-229.96856315476668,230.4466327210898,0.1,0.0,0.7617063522338867,40.0,0.001,1.0,0.0,ok
1243,-230.4466327210898,230.9208955175862,0.1,0.0,0.7617063522338867,40.0,0.001,1.0,0.0,ok
1244,-230.9208955175862,231.3913818303198,0.1,0.0,0.7617063522338867,40.0,0.001,1.0,0.0,ok
1245,-231.3913818303198,231.858121706109,0.1,0.0,0.7617063522338867,40.0,0.001,1.0,0.0,ok
1246,-231.858121706109,232.32114495430673,0.1,0.0,0.7617063522338867,40.0,0.001,1.0,0.0,ok
1247,-232.32114495430673,232.78048114857424,0.1,0.0,0.7617063522338867,40.0,0.001,1.0,0.0,ok
1248,-232.78048114857424,233.23615962864807,0.1,0.0,0.7617063522338867,40.0,0.001,1.0,0.0,ok
1249,-233.23615962864807,233.68820950210065,0.1,0.0,0.7617063522338867,40.0,0.001,1.0,0.0,ok
1250,-233.68820950210065,234.13665964609288,0.1,0.0,0.7617063522338867,40.0,0.001,1.0,0.0,ok
1251,-234.13665964609288,234.58153870911917,0.1,0.0,0.7617063522338867,40.0,0.001,1.0,0.0,ok
1252,-234.58153870911917,235.02287511274463,0.1,0.0,0.7617063522338867,40.0,0.001,1.0,0.0,ok
